GAME_DATE,TEAM,TEAM_FULL,PLAYER,PTS,REB,AST,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,EFG_PCT,TS_PCT,MIN,didHit30,didHit4Threes,r3_EFG,r5_EFG,r3_TS,r5_TS,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT
2025-11-04,CHI,Chicago Bulls,Dalen Terry,2.0,1.0,2.0,1,2,50.0,0,0,0.0,0,0,0.0,50.0,50.0,14,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0
2025-11-04,NO,New Orleans Pelicans,Derik Queen,12.0,8.0,7.0,5,7,71.4,0,0,0.0,2,3,66.7,71.4,72.1,18,0,0,71.4,71.4,72.1,72.1,12.0,12.0,0.0,0.0
2025-11-04,LAC,LA Clippers,Derrick Jones Jr.,16.0,4.0,2.0,5,12,41.7,3,7,42.9,3,3,100.0,54.2,60.1,28,0,0,54.2,54.2,60.1,60.1,16.0,16.0,42.9,42.9
2025-11-04,ORL,Orlando Magic,Desmond Bane,9.0,3.0,2.0,2,6,33.3,2,4,50.0,3,5,60.0,50.0,54.9,23,0,0,50.0,50.0,54.9,54.9,9.0,9.0,50.0,50.0
2025-11-04,PHX,Phoenix Suns,Devin Booker,38.0,3.0,4.0,13,24,54.2,1,5,20.0,11,11,100.0,56.2,65.9,39,1,0,56.2,56.2,65.9,65.9,38.0,38.0,20.0,20.0
2025-11-04,GS,Golden State Warriors,Draymond Green,2.0,6.0,8.0,1,2,50.0,0,1,0.0,0,2,0.0,50.0,34.7,33,0,0,50.0,50.0,34.7,34.7,2.0,2.0,0.0,0.0
2025-11-04,ATL,Atlanta Hawks,Dyson Daniels,18.0,6.0,6.0,8,9,88.9,1,1,100.0,1,2,50.0,94.4,91.1,35,0,0,94.4,94.4,91.1,91.1,18.0,18.0,100.0,100.0
2025-11-04,ORL,Orlando Magic,Franz Wagner,18.0,5.0,2.0,6,15,40.0,0,3,0.0,6,6,100.0,40.0,51.0,34,0,0,40.0,40.0,51.0,51.0,18.0,18.0,0.0,0.0
2025-11-04,MIL,Milwaukee Bucks,Gary Harris,2.0,1.0,0.0,1,3,33.3,0,1,0.0,0,0,0.0,33.3,33.3,8,0,0,33.3,33.3,33.3,33.3,2.0,2.0,0.0,0.0
2025-11-04,MIL,Milwaukee Bucks,Gary Trent Jr.,6.0,2.0,4.0,2,4,50.0,2,4,50.0,0,0,0.0,75.0,75.0,21,0,0,75.0,75.0,75.0,75.0,6.0,6.0,50.0,50.0
